energy,valence,tempo,danceability,acousticness,instrumentalness,track_name,track_artist,mood
0.832,0.593,145.091,0.5,0.0191,0.000216,The Rumbling (Attack on Titan),"Ryuven, Ner Leva",Happy
0.987,0.1,103.162,0.435,0.000195,0.0879,Painkiller,Judas Priest,Energetic
0.89,0.716,146.525,0.552,0.000143,0.0,Holiday,Green Day,Happy
0.831,0.632,131.094,0.528,9.43e-05,0.0,That's What You Get,Paramore,Happy
0.94,0.505,149.934,0.423,0.00166,0.0,The Great Escape,BOYS LIKE GIRLS,Happy
0.719,0.168,142.034,0.457,0.191,0.0,When You're Gone,Avril Lavigne,Energetic
0.917,0.563,169.088,0.395,0.00143,0.0,I'd Do Anything,Simple Plan,Happy
0.751,0.605,139.51,0.522,0.000491,2.22e-06,Addicted,Simple Plan,Happy
0.671,0.0682,82.94,0.474,0.0129,0.0,The Reason,Hoobastank,Energetic
0.636,0.313,87.89,0.454,0.00228,0.0,It Ends Tonight,The All-American Rejects,Energetic
0.34,0.0704,149.788,0.367,0.755,1.56e-05,My Immortal - Band Version,Evanescence,Sad
0.916,0.646,109.864,0.518,0.000148,0.0,Move Along,The All-American Rejects,Happy
0.69,0.103,140.329,0.637,0.417,0.0,Young Forever,"JAY-Z, Mr Hudson",Energetic
0.365,0.254,131.251,0.526,0.0775,1.37e-05,(Everything I Do) I Do It For You,Bryan Adams,Sad
0.702,0.447,114.038,0.807,0.307,0.0,Bad (feat. Rihanna) - Remix,"Wale, Rihanna",Energetic
0.325,0.0775,118.515,0.344,0.35,0.0223,All By Myself,Céline Dion,Sad
0.501,0.201,142.595,0.567,0.0994,0.0,I'll Make Love To You,Boyz II Men,Energetic
0.487,0.599,136.086,0.725,0.26,1.09e-05,I Wanna Know,Joe,Neutral
0.4,0.121,77.314,0.463,0.643,2.46e-05,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""","Céline Dion, Peabo Bryson",Sad
0.402,0.258,119.873,0.651,0.639,7.73e-05,You Are Not Alone,Michael Jackson,Sad
0.674,0.302,119.888,0.618,0.142,0.0,Soledad,"Westlife, Bernard Löhr",Energetic
0.532,0.33,130.071,0.626,0.296,0.0,Swear It Again - Radio Edit,Westlife,Energetic
0.485,0.101,80.948,0.545,0.537,1.8e-06,Heal the World,Michael Jackson,Sad
0.488,0.283,72.517,0.457,0.326,0.0,Flying Without Wings,Westlife,Sad
0.37,0.118,133.907,0.459,0.565,0.0,Speechless,Michael Jackson,Sad
0.496,0.257,176.984,0.438,0.436,0.0,I Love You,Céline Dion,Sad
0.477,0.241,95.958,0.413,0.747,2.39e-06,Endless Love (with Mariah Carey),"Luther Vandross, Mariah Carey",Sad
0.535,0.117,83.033,0.492,0.187,0.0,Life for Rent,Dido,Energetic
0.408,0.164,150.454,0.295,0.804,0.148,Adiemus,"Karl Jenkins, Mike Ratledge, Adiemus, Jody K. Jenkins, London Philharmonic Orchestra, Mary Carewe",Sad
0.746,0.47,135.021,0.713,0.0402,0.0,Dead And Gone,"T.I., Justin Timberlake",Energetic
0.432,0.11,137.482,0.464,0.611,0.0,Have You Ever Been In Love,Céline Dion,Sad
0.753,0.509,88.992,0.698,0.165,0.0,"Rain, Tax (It's Inevitable)",Céline Dion,Happy
0.333,0.0609,119.483,0.436,0.722,9.61e-06,A New Day Has Come,Céline Dion,Sad
0.627,0.235,111.026,0.525,0.431,0.0,I Was Here,Beyoncé,Energetic
0.579,0.578,91.506,0.686,0.131,7.43e-05,Do It To Me,Lionel Richie,Happy
0.572,0.61,94.897,0.572,0.254,0.0,So Sick,Ne-Yo,Happy
0.728,0.809,131.109,0.771,0.184,0.0,Ice Box,Omarion,Happy
0.394,0.405,104.987,0.675,0.0611,0.0,Bartender (feat. Akon),"T-Pain, Akon",Sad
0.742,0.353,83.066,0.523,0.0697,0.0,5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain, Lily Allen, Wiz Khalifa",Energetic
0.662,0.611,151.518,0.815,0.0915,0.000409,Let Me Hold You (feat. Omarion),"Bow Wow, Omarion",Happy
0.458,0.536,83.61,0.75,0.226,3.25e-05,"Me, Myself and I",Beyoncé,Neutral
0.0702,0.265,78.239,0.528,0.826,0.000365,Hard Time Killing Floor Blues,Skip James,Sad
0.281,0.523,119.161,0.473,0.97,0.0936,Down The Dirt Road Blues,Charley Patton,Neutral
0.244,0.734,114.782,0.73,0.913,0.0,They're Red Hot - SA.2627-1,Robert Johnson,Neutral
0.379,0.365,118.013,0.662,0.879,0.018,Nobody Knows You When You're Down and Out,Big Joe Williams,Sad
0.124,0.338,71.942,0.568,0.792,0.0,Washington D.C. Hospital Center Blues,Skip James,Sad
0.122,0.577,103.979,0.715,0.534,0.0,Black Betty,Lead Belly,Neutral
0.234,0.324,85.809,0.472,0.981,0.0071,Devil Got My Woman - 1994 Remastered,Skip James,Sad
0.331,0.876,81.155,0.444,0.931,0.00253,Crow Jane,Skip James,Neutral
0.121,0.568,102.598,0.599,0.992,0.0419,Cypress Grove Blues,"Skip James, Jack Owens",Neutral
0.267,0.437,90.522,0.573,0.973,0.000388,Statesboro Blues,Blind Willie McTell,Sad
0.288,0.865,115.685,0.803,0.865,0.0593,Death Letter Blues,Son House,Neutral
0.349,0.231,172.417,0.595,0.797,2.97e-06,Preachin' Blues,Son House,Sad
0.433,0.566,103.467,0.502,0.668,0.002,Good Morning Little Schoolgirl,Mississippi Fred McDowell,Neutral
0.416,0.649,99.727,0.664,0.815,1.07e-05,Empire State Express,Son House,Neutral
0.79,0.961,103.783,0.599,0.00257,0.00181,Hard To Handle,The Black Crowes,Happy
0.623,0.773,94.959,0.644,0.0486,1.23e-06,I Got Your Country Right Here,Gretchen Wilson,Happy
0.865,0.677,117.528,0.465,0.018,0.00135,Black Betty,Ram Jam,Happy
0.92,0.808,126.998,0.628,0.00687,5.34e-05,Kerosene,Miranda Lambert,Happy
0.756,0.76,179.659,0.472,0.022,0.0,Walk On Water,Gretchen Wilson,Happy
0.706,0.822,127.24,0.55,0.00692,6.36e-05,Hold On Loosely,38 Special,Happy
0.797,0.336,153.514,0.231,0.129,1.4e-06,Ain't Much Left of Me,Blackberry Smoke,Energetic
0.798,0.397,119.984,0.553,0.00714,0.0,Pretty Little Lie,Blackberry Smoke,Energetic
0.552,0.757,124.917,0.604,0.22,0.0262,Don't Misunderstand Me,Rossington Collins Band,Happy
0.659,0.401,143.554,0.388,0.312,0.000315,Georgia,Vance Joy,Energetic
0.325,0.208,154.198,0.381,0.947,0.0925,Second Chances,Gregory Alan Isakov,Sad
0.652,0.742,101.243,0.509,0.809,0.143,Even the Darkness Has Arms,The Barr Brothers,Happy
0.399,0.612,141.932,0.571,0.766,0.0146,Vagabond,Caamp,Neutral
0.724,0.546,102.03,0.487,0.00224,1.03e-05,All We Ever Knew,The Head And The Heart,Happy
0.492,0.301,77.585,0.521,0.689,0.619,And It's Still Alright,Nathaniel Rateliff,Sad
0.363,0.385,107.953,0.672,0.617,5.14e-06,Paul Revere (with Gregory Alan Isakov),"Noah Kahan, Gregory Alan Isakov",Sad
0.423,0.439,91.044,0.681,0.627,0.512,The Railroad,"Goodnight, Texas",Sad
0.519,0.875,105.101,0.5,0.179,1.16e-05,Providence,Poor Man's Poison,Happy
0.368,0.522,116.221,0.657,0.884,0.00293,Old Ties and Companions,Watchhouse,Neutral
0.105,0.231,52.946,0.653,0.951,0.0,Didn't Leave Nobody But The Baby,"Emmylou Harris, Alison Krauss, Gillian Welch",Sad
0.124,0.476,139.584,0.473,0.942,3.49e-05,Fraulein (feat. Tyler Childers),"Colter Wall, Tyler Childers",Sad
0.723,0.359,77.143,0.301,0.399,0.000303,從未見過的海 (Netflix 影集《影后》序曲),告五人,Energetic
0.423,0.223,129.511,0.529,0.838,0.0,這麼多年 - 電影《我想和你在一起》插曲,陳華,Sad
0.471,0.271,135.996,0.539,0.77,0.0,介质,"Nicky Lee, 郑润泽",Sad
0.482,0.416,139.842,0.463,0.655,0.0,想念你想我,Eric Chou,Sad
0.579,0.362,131.92,0.532,0.466,0.0,運轉人生 - 影集《華麗計程車行》插曲,邱軍,Energetic
0.253,0.255,130.006,0.531,0.847,0.0,有天會再相見,DIOR 大穎,Sad
0.858,0.608,127.981,0.704,0.0162,0.0,星期五晚上,Energy,Happy
0.573,0.122,169.933,0.496,0.232,4.97e-06,不愛就不愛,艾薇,Energetic
0.758,0.586,90.949,0.636,0.16,0.0,Hey Girl - Netflix影集《影后》片尾曲,小男孩樂團,Happy
0.671,0.207,76.037,0.592,0.0152,0.0,Hold On,"高爾宣 OSN, Patrick Brasca",Energetic
0.35,0.317,180.059,0.436,0.725,0.0,月亮,芒果醬 Mango Jump,Sad
0.367,0.356,137.9,0.448,0.691,0.0,最后一页 - Live,"王赫野, 姚晓棠",Sad
0.68,0.252,144.201,0.41,0.496,0.0,我對你的愛沒有盡頭,蕭秉治,Energetic
0.68,0.775,100.008,0.601,0.181,0.0,泡沫,"李浩瑋 Howard Lee, Patrick Brasca",Happy
0.577,0.587,130.368,0.651,0.671,1.81e-05,初戀,Samantha Lam,Happy
0.773,0.764,149.715,0.676,0.267,0.0,愛情陷阱,Alan Tam,Happy
0.375,0.28,109.462,0.662,0.779,0.0,朋友 - 電影「龍兄虎弟」歌曲,Alan Tam,Sad
0.2,0.18,125.939,0.65,0.845,5.29e-05,一生中最愛 - 電影《雙城故事》歌曲,Alan Tam,Sad
0.404,0.176,139.757,0.488,0.693,0.0,雨夜的浪漫,Alan Tam,Sad
0.384,0.226,144.798,0.308,0.744,0.0,夜機,Priscilla Chan,Sad
0.599,0.367,97.549,0.719,0.249,0.000631,難得有情人,Shirley Kwan,Energetic
0.45,0.368,128.022,0.616,0.772,0.0,多情,Vivian Lai,Sad
0.43,0.379,160.0,0.619,0.716,0.0,一人有一個夢想,Vivian Lai,Sad
0.893,0.977,114.058,0.764,0.0381,0.00487,傾斜,"Sandy Lam, Wong Kei Wah",Happy
0.489,0.243,77.956,0.489,0.542,6.49e-06,放縱,Sandy Lam,Sad
0.744,0.962,125.986,0.843,0.293,7.13e-06,灰色,Sandy Lam,Happy
0.363,0.202,78.565,0.482,0.806,1.91e-05,SMILE AGAIN 瑪莉亞,Jacky Cheung,Sad
0.4,0.193,144.692,0.513,0.383,3.84e-06,Amour,Jacky Cheung,Sad
0.335,0.322,88.267,0.565,0.6,2.04e-05,月半彎,Jacky Cheung,Sad
0.358,0.392,181.78,0.419,0.713,5.08e-05,情已逝,Jacky Cheung,Sad
0.238,0.158,142.425,0.5,0.769,0.0,輕撫妳的臉,Jacky Cheung,Sad
0.374,0.199,130.241,0.565,0.712,0.0,絲絲記憶 - 電影「錯點鴛鴦」主題曲,Jacky Cheung,Sad
0.376,0.332,70.101,0.537,0.687,9.55e-06,可不可以,Andy Lau,Sad
0.462,0.239,120.999,0.443,0.662,0.0,情人知己,Sally Yeh,Sad
0.745,0.498,134.172,0.617,0.396,0.0,女人的弱點,Sally Yeh,Energetic
0.422,0.19,74.683,0.584,0.742,0.00316,阿信的故事,Sally Yeh,Sad
0.342,0.268,181.047,0.234,0.826,0.000379,零時十分,Sally Yeh,Sad
0.311,0.369,76.951,0.311,0.69,0.0,海闊天空,Beyond,Sad
0.892,0.457,152.98,0.499,0.0048,5.84e-05,我是憤怒,Beyond,Energetic
0.445,0.152,143.998,0.543,0.375,1.3e-05,情人,Beyond,Sad
0.539,0.312,89.129,0.217,0.0903,3.69e-05,早班火車,Beyond,Energetic
0.559,0.683,120.055,0.674,0.849,0.000139,Aa Vasant Rajni,Meghdeep Bose,Happy
0.552,0.236,139.892,0.422,0.661,0.217,Akeli Dar Lage,"Abhijit Pohankar, Ramakant Gaikwad, Samarth Desai, Amit Mishra",Energetic
0.612,0.445,170.021,0.375,0.179,7.71e-06,Mangal Din,"Abby V, Ricky Kej, Sivaangi Krishnakumar",Energetic
0.372,0.242,198.004,0.326,0.296,0.46,Najariya LoFi Cake Mix,"Madhubanti Bagchi, Shashwat Sachdev",Sad
0.609,0.113,110.016,0.674,0.267,1.17e-06,Jaa Kaga,"Abby V, Ricky Kej, Benny Dayal",Energetic
0.779,0.384,150.04,0.269,0.0463,1.73e-06,Garaj Garaj Jugalbandi,"Shankar-Ehsaan-Loy, Farid Hasan, Mohammed Aman",Energetic
0.86,0.737,103.146,0.385,0.714,2.83e-05,Garjat Aayi Re - Miyan Malhaar - Teentaal,"Jazim Sharma, Kumar Sharma, Kathak Rockers",Happy
0.739,0.755,146.046,0.679,0.14,0.0,Black Effect,"Jordan Sandhu, Mehar Vaani, Desi Crew",Happy
0.659,0.803,154.956,0.783,0.265,0.0,Majha Block,Prem Dhillon,Happy
0.92,0.968,167.895,0.792,0.403,0.0,Peg Te Bhangra,"Sharry Mann, Mista Baaz",Happy
0.845,0.62,92.0,0.771,0.69,0.0,8 Raflaan (feat. Gurlez Akhtar),"Mankirt Aulakh, Gurlez Akhtar",Happy
0.838,0.835,173.712,0.682,0.0555,0.0,Killa,"Dilpreet Dhillon, Sultaan, Desi Crew",Happy
0.737,0.504,81.022,0.736,0.153,0.0,Munda Inj Da Nahi,"Surjit Bhullar, Mista Baaz",Happy
0.668,0.781,167.913,0.69,0.133,0.0,Jatt Zindabad,"K.S Makhan, Manpreet Hans, Laddi Gill",Happy
0.674,0.486,89.791,0.649,0.0573,0.0,Sunke,Khan Bhaini,Energetic
0.803,0.894,82.552,0.692,0.025,7.27e-05,Sada Daur,"Dhira Gill, Aman Hayer, Saab Pangota",Happy
0.826,0.355,175.959,0.542,0.056,0.0,Gutt,"Sippy Gill, Mxrci",Energetic
0.953,0.787,109.965,0.762,0.109,0.0,Sarpanchi,"Kulwinder Kaily, Gurlez Akhtar",Happy
0.85,0.789,80.042,0.754,0.0542,0.0,Gadaar,"Korala Maan, Youngstarr Pop Boy",Happy
0.829,0.835,89.972,0.783,0.31,0.0,Dabde Ni,Ammy Virk,Happy
0.446,0.545,80.033,0.788,0.54,0.694,controlla,Idealism,Neutral
0.446,0.222,80.002,0.79,0.656,0.931,The Girl With the Cappuccino,LoFi Waiter,Sad
0.479,0.217,132.96,0.542,0.972,0.647,The Girl Who Fell From The Sky (Laputa),Sleepy Tom,Sad
0.415,0.326,74.989,0.701,0.442,0.886,One summer's day,"Otaku, LoFi Waiter",Sad
0.487,0.0454,139.914,0.655,0.0347,0.897,Eternal Youth,RŮDE,Sad
0.307,0.408,150.456,0.635,0.676,0.904,The Girl Who Fell from the Sky,"Otaku, LoFi Waiter",Sad
0.34,0.176,139.993,0.714,0.356,0.871,Unravel (Tokyo Ghoul),"Otaku, LoFi Waiter",Sad
0.229,0.127,70.013,0.58,0.287,0.856,Blue Bird (Naruto),Otaku,Sad
0.562,0.202,85.022,0.788,0.466,0.729,One Summer's Day (Spirited Away),Sleepy Tom,Energetic
0.409,0.383,86.008,0.789,0.385,0.93,Rain Check,Dylan Sitts,Sad
0.201,0.4,88.107,0.639,0.907,2.26e-05,get better,"Eden Elf, Ren Avel",Sad
0.276,0.302,141.957,0.679,0.487,0.869,everything you say,"mommy, Philanthrope",Sad
0.262,0.393,75.082,0.733,0.548,0.854,Marco and Gina,Otaku,Sad
0.222,0.148,139.991,0.74,0.468,0.918,Again (Full Metal),Otaku,Sad
0.547,0.295,71.976,0.733,0.301,0.00537,The Girl I Haven't Met (Biskwiq Flip),"Kudasaibeats, Biskwiq",Energetic
0.445,0.184,78.738,0.491,0.925,0.000115,Laugh,Sarcastic Sounds,Sad
0.531,0.164,139.947,0.432,0.866,0.808,Ocarina of Time (The Legend of Zelda),Ren Avel,Energetic
0.495,0.807,124.03,0.854,0.52,0.849,Always With Me (Spirited Away),Sleepy Tom,Neutral
0.441,0.315,100.023,0.656,0.974,0.905,Blue Bird (Naruto Shippuden),Ren Avel,Sad
0.504,0.263,81.42,0.633,0.517,0.205,Scared of the World,Sarcastic Sounds,Energetic
0.433,0.442,115.979,0.87,0.965,0.849,Fairy Fountain (The Legend of Zelda),Ren Avel,Sad
0.583,0.633,143.968,0.757,0.963,0.936,Comedy (Spy x Family),Ren Avel,Happy
0.338,0.377,152.033,0.748,0.0418,0.88,I Miss You,Sarcastic Sounds,Sad
0.418,0.601,160.004,0.715,0.953,0.913,Lost in Paradise (Jujutsu Kaisen),Ren Avel,Neutral
0.296,0.339,75.012,0.49,0.726,0.862,Aryetti's Song,Otaku,Sad
0.425,0.588,87.007,0.652,0.875,0.875,Stay and Wander,"Tom Doolie, Cap Kendricks",Neutral
0.302,0.546,127.159,0.548,0.752,0.893,sorry,chief.,Neutral
0.31,0.395,188.179,0.558,0.526,0.934,Fireworks,"Nymano, Pandrezz",Sad
0.313,0.323,140.98,0.571,0.96,0.948,Rosalina's Comet Observatory (Super Mario Galaxy),Ren Avel,Sad
0.35,0.635,118.009,0.811,0.406,0.907,Peach,"Glimlip, Louk, Elior",Neutral
0.241,0.417,80.782,0.808,0.102,0.888,CHASE,twuan,Sad
0.382,0.141,108.745,0.498,0.643,0.15,Ambivalence,"Hanz, emawk",Sad
0.322,0.381,173.988,0.624,0.397,0.878,Tiny Sailboat,Kupla,Sad
0.399,0.231,94.96,0.693,0.983,0.9,Again (Fullmetal Alchemist),Ren Avel,Sad
0.26,0.366,127.986,0.698,0.697,0.911,Space Cadet,"Philanthrope, Sleepy Fish",Sad
0.464,0.375,114.046,0.782,0.847,0.794,Driver's High (GTO),Ren Avel,Sad
0.283,0.47,79.023,0.621,0.842,0.904,Blue Book,Tom Doolie,Sad
0.157,0.13,76.85,0.503,0.527,0.808,Interstellar,"drkmnd, Arbour",Sad
0.0551,0.194,130.006,0.656,0.281,0.958,2AM Study,LoFi Waiter,Sad
0.147,0.364,128.563,0.466,0.529,0.433,I Miss You,LoFi Waiter,Sad
0.203,0.0391,130.54,0.573,0.34,0.939,At the Library,LoFi Waiter,Sad
0.66,0.311,124.978,0.692,0.796,0.933,Cha La Head Cha La (Dragon Ball Z),Ren Avel,Energetic
0.0669,0.236,130.062,0.755,0.174,0.737,Unrushed,LoFi Waiter,Sad
0.246,0.849,129.998,0.893,0.014,0.939,Childhood Fragments,LoFi Waiter,Neutral
0.373,0.242,150.104,0.769,0.953,0.931,ODDTAXI (ODDTAXI),Ren Avel,Sad
0.192,0.437,90.014,0.789,0.857,0.781,should have never met you,"Ngyn, nitsua.",Sad
0.208,0.366,80.021,0.532,0.933,0.929,Lofi Rain,"Chilled Cougar, LoFi Waiter",Sad
0.412,0.333,108.038,0.648,0.942,0.92,Departure! (Hunter x Hunter),Ren Avel,Sad
0.42,0.0484,70.024,0.528,0.477,0.888,Flames to Dust,Shierro,Sad
0.473,0.773,160.02,0.695,0.0491,0.26,Sunset,Altair Blake,Neutral
0.248,0.192,79.952,0.718,0.567,0.915,above the clouds,"Ngyn, nitsua.",Sad
0.496,0.198,100.054,0.653,0.925,0.931,Lifelight (Super Smash Bros. Ultimate),Ren Avel,Sad
0.486,0.36,175.786,0.5,0.559,0.353,New Fields,"Tom Doolie, Saib",Sad
0.285,0.0923,74.969,0.64,0.853,0.956,Club Insomnia,Shierro,Sad
0.417,0.59,93.048,0.717,0.699,0.943,Fly Away,Altair Blake,Neutral
0.449,0.217,150.029,0.626,0.124,0.964,Disconnect,Shierro,Sad
0.491,0.506,156.078,0.67,0.908,0.973,Giorno's Theme (JoJo's Bizarre Adventure),Ren Avel,Neutral
0.37,0.143,80.055,0.592,0.257,0.91,Midnight Macchiato,LoFi Waiter,Sad
0.526,0.108,154.082,0.613,0.669,0.933,Quiet Storm,Shierro,Energetic
0.704,0.212,74.983,0.694,0.0388,0.831,Watching The Rain,LoFi Waiter,Energetic
0.632,0.275,136.103,0.64,0.941,0.85,We Gotta Power (Dragon Ball Z),Ren Avel,Energetic
0.53,0.118,80.001,0.619,0.453,0.865,Cold Morning,LoFi Waiter,Energetic
0.373,0.246,89.981,0.762,0.966,0.929,Walking On The Clouds,Sleepy Tom,Sad
0.499,0.119,147.661,0.648,0.55,0.933,Walking in Ueno,LoFi Waiter,Sad
0.289,0.0715,74.987,0.521,0.65,0.843,letting go,mood.,Sad
0.42,0.064,170.048,0.487,0.624,0.881,Sunset Coffee,LoFi Waiter,Sad
0.37,0.123,80.014,0.777,0.803,0.905,Waves,Chilled Cougar,Sad
0.304,0.171,78.026,0.638,0.0664,0.741,Shukudai,LoFi Waiter,Sad
0.508,0.321,169.92,0.534,0.897,0.835,Asterisk (Bleach),Ren Avel,Energetic
0.67,0.398,169.959,0.623,0.436,0.93,Dan Dan Kokoro Hikareteku (Dragon Ball GT),Ren Avel,Energetic
0.309,0.176,87.028,0.768,0.236,0.906,No Sleep,Altair Blake,Sad
0.536,0.824,79.993,0.669,0.565,0.0697,Night Drive,LoFi Waiter,Happy
0.493,0.37,75.236,0.599,0.89,0.864,the WORLD (Death Note),Ren Avel,Sad
0.259,0.214,149.957,0.612,0.196,0.901,Renai Circulation (Bakemonogatari),Otaku,Sad
0.415,0.181,140.025,0.664,0.425,0.746,Morning Dew,LoFi Waiter,Sad
0.295,0.2,98.98,0.708,0.979,0.944,Bon Voyage (One Piece),Ren Avel,Sad
0.298,0.124,150.077,0.598,0.293,0.889,Hacking to the Gate (Stein;Gate),"Otaku, LoFi Waiter",Sad
0.188,0.387,75.004,0.634,0.595,0.895,The Day (My Hero Academia),Otaku,Sad
0.552,0.388,139.972,0.65,0.905,0.922,Sing My Pleasure (Vivy Fluorite Eye's Song),Ren Avel,Energetic
0.585,0.551,170.0,0.749,0.302,0.896,Tank! (Cowboy Bebop),"Otaku, LoFi Waiter",Happy
0.461,0.454,179.961,0.564,0.944,0.925,Colors (Code Geass),Ren Avel,Sad
0.498,0.0577,140.009,0.878,0.0528,0.867,black roses,mood.,Sad
0.521,0.533,130.023,0.765,0.941,0.817,Guren no Yumiya (Attack on Titan),Ren Avel,Happy
0.413,0.424,75.007,0.643,0.117,0.833,Let It Flow,Altair Blake,Sad
0.52,0.225,82.47,0.674,0.772,0.945,Jazzy Afternoon,LoFi Waiter,Energetic
0.469,0.321,78.98,0.703,0.686,0.94,National Park (Pokémon Gold & Silver),Ren Avel,Sad
0.465,0.264,100.11,0.708,0.934,0.908,Kimi ni Todoke (Kimi ni Todoke),Ren Avel,Sad
0.571,0.657,134.996,0.845,0.397,0.865,Japanese Winter,LoFi Waiter,Happy
0.401,0.418,157.973,0.691,0.267,0.916,Hyper Printing,Satoshi Nakamoto,Sad
0.555,0.568,159.954,0.666,0.273,0.899,This Game (No Game No Life),Otaku,Happy
0.0786,0.568,80.041,0.7,0.643,0.941,Have a Nice Day,LoFi Waiter,Neutral
0.547,0.357,159.947,0.606,0.782,0.927,Lake (Pokémon Diamond & Pearl),Ren Avel,Energetic
0.502,0.707,142.534,0.673,0.683,0.945,Lost Woods (The Legend of Zelda),Ren Avel,Happy
0.382,0.12,180.123,0.609,0.91,0.916,Green Bubble,Sleepy Tom,Sad
0.455,0.103,140.109,0.413,0.548,0.909,Gold Tear,Sleepy Tom,Sad
0.319,0.177,149.998,0.675,0.629,0.923,rainbow bridge,a girl and a cat,Sad
0.224,0.483,86.04,0.793,0.109,0.726,Floetry,Altair Blake,Sad
0.469,0.737,145.947,0.742,0.45,0.903,Violet City (Pokémon Gold & Silver),Ren Avel,Neutral
0.141,0.102,130.018,0.542,0.647,0.109,Floating Away,Altair Blake,Sad
0.486,0.354,155.969,0.709,0.0459,0.865,Fall Vibes,LoFi Waiter,Sad
0.332,0.525,80.014,0.744,0.478,0.894,Sueca,lorleaf,Neutral
0.461,0.667,150.026,0.835,0.583,0.935,Streets Of Rio,"Erwin Do, Lenny B",Neutral
0.592,0.364,145.965,0.837,0.107,0.822,Drizzle,Philanthrope,Energetic
0.166,0.0396,140.094,0.669,0.617,0.865,Yuna,"Kanisan, lost echoes",Sad
0.457,0.361,135.87,0.62,0.59,0.907,Butterfly Weed,The Lofi Big Band,Sad
0.215,0.452,75.198,0.551,0.761,0.902,Call a Friend,"C4C, Plusma",Sad
0.698,0.636,79.982,0.637,0.0493,0.885,Tokyo Lights,"Shuko, FLKS",Happy
0.287,0.201,80.663,0.652,0.588,0.906,Albaizyn,lorleaf,Sad
0.34,0.481,83.625,0.521,0.67,0.882,Duende,"flâneur, Dani Catalá, dennisivnvc",Sad
0.208,0.306,142.182,0.865,0.962,0.754,Calm Winds,Dpsht,Sad
0.446,0.4,80.064,0.643,0.852,0.952,Fire Barrel,"No Spirit, Sátyr, Sitting Duck",Sad
0.331,0.462,74.956,0.689,0.777,0.929,lemon soda,"Jost Esser, Sleeping Dove, very noise person",Sad
0.321,0.816,142.054,0.838,0.91,0.889,Nicosia,Showyou,Neutral
0.295,0.722,179.911,0.616,0.0461,0.857,Perfections,Koralle,Neutral
0.441,0.136,147.944,0.678,0.401,0.756,Eyes Closed,"Leo Motta, Toti Cisneros",Sad
0.12,0.19,80.041,0.663,0.925,0.88,Gymnopédies,L.Dre,Sad
0.448,0.38,87.971,0.802,0.78,0.831,Sabai,"flâneur, marsquake",Sad
0.197,0.265,80.079,0.614,0.579,0.631,NYC,"Jost Esser, SOFLUX",Sad
0.266,0.328,75.028,0.662,0.538,0.907,Echoes,"Mindeliq, ØNEMOR3",Sad
0.338,0.588,160.006,0.873,0.301,0.813,Level Up,Zmeyev,Neutral
0.244,0.298,82.003,0.812,0.536,0.833,No Goodbyes,ENRA,Sad
0.876,0.811,90.041,0.774,0.602,0.9,Tropicana,RejSende,Happy
0.409,0.336,82.994,0.631,0.558,0.727,Hidden Gems,"SamuW, Mendeville, Lazlow",Sad
0.357,0.381,80.044,0.686,0.367,0.0167,cycles,.Eehou,Sad
0.464,0.204,78.809,0.532,0.257,0.89,Picadilly,"Erwin Do, flâneur, Beto Braga, Raouf",Sad
0.658,0.585,87.982,0.661,0.624,0.78,Sunset Cruising,"Beats by Tobÿ, Tobÿ",Happy
0.409,0.482,159.924,0.566,0.891,0.937,Moonlit Cruisin,"Banks, AC, Dryden",Sad
0.182,0.253,153.944,0.59,0.81,0.957,Bali,lorleaf,Sad
0.499,0.622,78.005,0.682,0.4,0.88,floating,Mozzie,Neutral
0.25,0.442,85.022,0.83,0.512,0.922,That Summer Feeling,Oilix,Sad
0.528,0.931,145.996,0.739,0.323,0.576,Crimson,"7apes, Les Jardíns",Happy
0.416,0.785,90.999,0.876,0.135,0.855,Think Twice,Cap Kendricks,Neutral
0.395,0.6,71.95,0.633,0.778,0.112,Ripples Of Autumn,Mendeville,Neutral
0.492,0.71,90.013,0.764,0.621,0.849,Aperitif,Jazzy James,Neutral
0.299,0.165,69.306,0.727,0.125,0.534,P_Optimist,Butterscotch,Sad
0.585,0.31,83.045,0.669,0.167,0.692,Myth,Ben Jammin' Beats,Energetic
0.336,0.673,172.026,0.701,0.668,0.908,On The Sly,"Monocloud, Lazlow",Neutral
0.293,0.334,84.001,0.753,0.896,0.862,Inappropriately Sleeping,"Hoffy Beats, Tonion, Louk",Sad
0.184,0.452,76.001,0.708,0.375,0.53,Tenkodo,lorleaf,Sad
0.633,0.607,81.003,0.711,0.00579,0.781,Circle Reflections,Mindscape,Happy
0.37,0.0905,93.961,0.452,0.255,0.92,Come On Up,"jüle., IONA, Chill Select, Bn Hl",Sad
0.37,0.222,81.991,0.798,0.814,0.894,Mañana,ron quixote,Sad
0.322,0.475,84.963,0.699,0.391,0.788,Apapane,"Oaty., Chancla",Sad
0.566,0.469,101.973,0.83,0.21,0.918,Calm Your Mind,"Kimmø, Kid Tarô, Shuko",Energetic
0.666,0.28,130.04,0.787,0.0713,0.7,Low Tide,"Sátyr, Mosalla",Energetic
0.323,0.138,79.155,0.529,0.764,0.891,Passenger,Damn Homies,Sad
0.283,0.419,86.952,0.615,0.572,0.924,Cream,Hans Hu$tle,Sad
